MP,Expected_Direct_Influence,Estimated_2_Waves_Influence_2,wave2se_2,Estimated_2_Waves_Influence_10,wave2se_10,Estimated_2_Waves_Influence_25,wave2se_25,Estimated_2_Waves_Influence_50,wave2se_50,Estimated_2_Waves_Influence_100,wave2se_100
Michel Heinrich,217.18253968254058,633.2,0.36878177829171543,612.8,0.7183313998427189,562.7,5.56066542780628,281.6,2.311709324287982,264.7,2.48616170029224
Michel Herbillon,223.3571428571434,633.1,0.3591656999213594,612.6,0.5513619500836088,547.1,5.575751070483688,281.7,4.298953360993813,261.4,2.07460839678239
Michel Issindou,302.9126984126984,634.8,0.12649110640673517,627.7,0.3478505426185217,604.9,2.7548139683107453,418.5,4.946210670806491,367.9,1.220245876862528
Michel Lefait,298.4285714285712,635.0,0.0,627.6,0.4049691346263317,606.7,1.816865432551349,404.3,3.8158878390225253,367.5,1.9761072845369503
Michel Lesage,291.78571428571416,634.3,0.24698178070456936,627.5,0.40620192023179796,594.3,6.348306860888186,408.4,4.860452653817338,364.8,1.4127986409959485
Michel Liebgott,299.49999999999983,635.0,0.0,627.1,0.3301514803843836,604.6,2.709981549752691,405.5,2.691653766738954,366.0,1.4966629547095764
Michel Ménard,300.18253968253947,634.8,0.12649110640673517,627.9,0.29832867780352595,598.0,5.120546845796843,405.7,3.636069306270165,364.4,2.375710420063859
Michel Pajon,279.1190476190476,634.7,0.14491376746189438,626.5,0.3807886552931954,591.2,5.752912305954263,397.1,3.424762765506539,356.7,1.4145670715805594
Michel Piron,192.9761904761906,634.0,0.19999999999999998,617.2,0.6131883886702356,579.6,2.538503496156741,473.4,15.523015171029112,273.4,2.1222629431811693
Michel Pouzol,259.2063492063488,634.7,0.20248456731316586,626.3,0.317804971641414,581.6,3.82674796661604,391.5,2.8991378028648445,352.2,2.0039960079800556
Michel Sordi,223.95238095238162,632.8,0.2756809750418044,612.8,0.7589466384404111,554.2,5.681197056959034,300.0,8.287339742040263,265.7,1.6555965692160632
Michel Terrot,217.27777777777732,632.4,0.37947331922020555,609.4,1.159310139695155,522.0,11.784735890124987,272.9,1.8732325002519041,255.5,1.9248376554920155
Michel Vauzelle,291.34920634920616,634.7,0.14491376746189438,627.5,0.25495097567963926,604.0,1.7720045146669348,399.4,2.438031993227324,368.1,1.9872090982078356
Michel Vergnier,293.1190476190477,634.7,0.14491376746189438,627.2,0.23664319132398465,606.4,1.980908882306301,401.5,2.045727254547878,365.9,1.9872090982078356
Michel Voisin,206.35714285714238,632.0,0.529150262212918,608.6,0.4939635614091388,500.8,13.07654388590502,268.8,1.6297239029970687,253.5,2.5387004549572207
Michel Zumkeller,188.72222222222194,633.6,0.28982753492378877,617.0,0.565685424949238,586.1,1.4453373308677804,496.9,14.802330897530968,259.1,8.25402931906593
Michèle Bonneton,200.4603174603172,634.0,0.282842712474619,623.6,0.6033241251599342,530.1,13.83795505123499,372.6,1.477836256152893,332.4,1.2585706178041816
Michèle Delaunay,127.67460317460322,632.6,0.28982753492378877,608.8,2.2172054483064936,381.9,2.944316559067655,338.5,2.779388421937459,138.9,12.051099534897219
Michèle Fournier-Armand,298.8650793650792,634.7,0.14491376746189438,627.2,0.4427188724235731,598.5,5.7952566811143065,405.7,2.3708648211148606,363.8,2.460894146443524
Michèle Tabarot,217.34126984127002,632.9,0.41109609582188933,609.5,1.5247950681976905,541.2,6.678023659736463,282.2,4.083625839863393,255.0,1.8
Monique Iborra,292.2063492063489,634.6,0.20976176963403032,626.7,0.28460498941515416,598.3,3.4177477964296896,401.5,2.268259244442751,365.5,2.268259244442751
Monique Orphé,280.1349206349209,634.5,0.15811388300841897,626.7,0.28460498941515416,585.4,4.598260540682747,398.0,1.7832554500127007,360.4,1.6565023392678924
Monique Rabin,292.1746031746031,634.9,0.09486832980505139,627.2,0.23664319132398465,587.4,7.317376579075317,400.7,3.7230363952021737,359.7,1.8333030300525879
Napole Polutele,228.27777777777808,634.5,0.15811388300841897,625.3,0.4254409477236529,557.0,9.340235543068493,384.6,2.846752535785294,344.2,1.968755952371954
Nathalie Appéré,300.27777777777766,634.8,0.12649110640673517,626.9,0.29832867780352595,603.1,2.2156263222845136,406.3,2.3918611999863204,363.9,2.475681724293331
Nathalie Chabanne,258.37301587301613,634.5,0.21213203435596426,625.7,0.3754996671103717,586.0,4.044749683231337,388.4,1.3652838532700806,358.7,1.000499875062461
Nathalie Kosciusko-Morizet,215.24603174603254,633.4,0.2898275349237887,613.2,1.1207140580897519,567.4,2.60076911701135,293.6,4.673756519118213,269.1,2.475681724293331
Nathalie Nieson,286.6031746031748,634.6,0.20976176963403032,627.4,0.3794733192202055,591.7,3.171907943178679,402.6,3.353207419769913,363.9,1.4522396496446444
Nicolas Bays,264.1746031746026,634.8,0.12649110640673517,626.5,0.43011626335213127,581.1,6.1358780952688425,384.8,0.7848566748139432,355.8,1.3401492454200763
Nicolas Dhuicq,184.37301587301562,632.1,0.43474130238568315,604.2,1.6419500601419033,437.2,17.178940595973895,267.2,1.3769531582446803,244.3,2.705734650700249
Nicolas Dupont-Aignan,166.8095238095245,632.0,0.7211102550927979,606.6,1.078888316740894,557.5,1.7621010186706096,276.2,1.5924823389915503,223.5,7.673656234155919
Nicolas Sansu,195.77777777777683,634.4,0.25298221281347033,621.3,1.2810152223919902,598.7,0.8491171886141511,560.0,1.5231546211727816,195.9,3.433511322247241
